word,Pleasantness,P_Deviation,Activation,A_Deviation,Imagery,I_Deviation,Words found from dictionary
starting,2.00000,0.15000,2.40000,0.73000,1.60000,0.08000,1
startled,1.14290,0.70710,2.66670,0.99670,2.00000,0.48000,1
startling,1.33330,0.51670,2.60000,0.93000,1.60000,0.08000,1
starts,2.00000,0.15000,2.42860,0.75860,1.40000,0.12000,1
starves,1.00000,0.85000,2.28570,0.61570,1.20000,0.32000,1
state,1.87500,0.02500,2.00000,0.33000,1.60000,0.08000,1
state�s,0.00000,1.85000,0.00000,1.67000,0.00000,1.52000,0
stated,2.00000,0.15000,2.00000,0.33000,1.00000,0.52000,1
statement,1.87500,0.02500,2.00000,0.33000,1.20000,0.32000,1
statements,1.87500,0.02500,1.85710,0.18710,1.20000,0.32000,1
states,1.87500,0.02500,1.57140,0.09860,1.40000,0.12000,1
statesman,2.00000,0.15000,2.00000,0.33000,1.60000,0.08000,1
static,1.75000,0.10000,1.71430,0.04430,2.60000,1.08000,1
stating,1.83330,0.01670,2.00000,0.33000,1.00000,0.52000,1
station,1.80000,0.05000,1.75000,0.08000,2.60000,1.08000,1
stations,1.80000,0.05000,1.75000,0.08000,2.60000,1.08000,1
statistical,1.80000,0.05000,1.75000,0.08000,1.20000,0.32000,1
statistics,1.90910,0.05910,2.00000,0.33000,2.00000,0.48000,1
statue,2.00000,0.15000,1.66670,0.00330,3.00000,1.48000,1
stature,1.87500,0.02500,1.71430,0.04430,1.40000,0.12000,1
status,2.00000,0.15000,2.00000,0.33000,1.40000,0.12000,1
statute,1.71430,0.13570,1.66670,0.00330,1.00000,0.52000,1
statutory,1.85710,0.00710,1.66670,0.00330,1.00000,0.52000,1
stay,2.11110,0.26110,1.25000,0.42000,1.00000,0.52000,1
stayed,2.00000,0.15000,1.83330,0.16330,1.00000,0.52000,1
staying,2.00000,0.15000,1.50000,0.17000,1.00000,0.52000,1
steadily,2.25000,0.40000,1.71430,0.04430,1.20000,0.32000,1
steady,2.33330,0.48330,1.80000,0.13000,1.40000,0.12000,1
steak,2.16670,0.31670,2.00000,0.33000,3.00000,1.48000,1
steals,1.00000,0.85000,2.62500,0.95500,1.80000,0.28000,1
steam,1.62500,0.22500,2.00000,0.33000,2.80000,1.28000,1
steamy,2.75000,0.90000,2.71430,1.04430,2.40000,0.88000,1
steel,1.75000,0.10000,1.71430,0.04430,2.60000,1.08000,1
steely,1.50000,0.35000,1.66670,0.00330,1.20000,0.32000,1
steep,2.50000,0.65000,1.66670,0.00330,2.40000,0.88000,1
stem,1.80000,0.05000,1.75000,0.08000,3.00000,1.48000,1
stems,2.00000,0.15000,1.90000,0.23000,2.40000,0.88000,1
step,1.85710,0.00710,2.16670,0.49670,3.00000,1.48000,1
stepdad,1.57140,0.27860,2.00000,0.33000,2.40000,0.88000,1
stepped,1.87500,0.02500,2.28570,0.61570,1.60000,0.08000,1
steps,1.50000,0.35000,2.40000,0.73000,2.20000,0.68000,1
stereo,2.33330,0.48330,2.20000,0.53000,3.00000,1.48000,1
stereotype,1.11110,0.73890,2.25000,0.58000,1.40000,0.12000,1
stern,1.10000,0.75000,1.55560,0.11440,1.40000,0.12000,1
stick,1.83330,0.01670,1.80000,0.13000,3.00000,1.48000,1
stick�s,0.00000,1.85000,0.00000,1.67000,0.00000,1.52000,0
sticks,1.66670,0.18330,2.00000,0.33000,3.00000,1.48000,1
stiff,1.40000,0.45000,1.50000,0.17000,2.60000,1.08000,1
still,2.00000,0.15000,1.37500,0.29500,2.20000,0.68000,1
stimulation,2.72730,0.87730,3.00000,1.33000,1.40000,0.12000,1
stimulus,2.44440,0.59440,2.75000,1.08000,1.20000,0.32000,1
stirred,2.00000,0.15000,2.62500,0.95500,2.20000,0.68000,1
stirring,2.00000,0.15000,2.85710,1.18710,2.00000,0.48000,1
stock,1.87500,0.02500,1.71430,0.04430,2.00000,0.48000,1
stockade,1.70000,0.15000,1.77780,0.10780,1.00000,0.52000,1
stockholders,2.16670,0.31670,1.60000,0.07000,1.20000,0.32000,1
stocks,2.00000,0.15000,1.60000,0.07000,1.60000,0.08000,1
stole,1.00000,0.85000,2.16670,0.49670,1.60000,0.08000,1
stolen,1.00000,0.85000,2.00000,0.33000,1.40000,0.12000,1
stomach,1.60000,0.25000,1.75000,0.08000,3.00000,1.48000,1
stomp,1.33330,0.51670,2.62500,0.95500,2.60000,1.08000,1
stomping,1.28570,0.56430,2.83330,1.16330,2.00000,0.48000,1
stone,1.83330,0.01670,1.40000,0.27000,3.00000,1.48000,1
stones,2.00000,0.15000,1.28570,0.38430,3.00000,1.48000,1
stoning,1.50000,0.35000,2.60000,0.93000,1.80000,0.28000,1
stood,2.00000,0.15000,1.42860,0.24140,2.00000,0.48000,1
stop,1.75000,0.10000,1.66670,0.00330,2.60000,1.08000,1
stopped,1.66670,0.18330,1.80000,0.13000,1.60000,0.08000,1
stopping,1.80000,0.05000,2.11110,0.44110,1.60000,0.08000,1
storage,1.83330,0.01670,1.40000,0.27000,2.40000,0.88000,1
store,1.87500,0.02500,1.66670,0.00330,2.60000,1.08000,1
stored,1.42860,0.42140,1.20000,0.47000,2.00000,0.48000,1
stores,1.91670,0.06670,1.60000,0.07000,2.60000,1.08000,1
stories,2.14290,0.29290,1.40000,0.27000,2.60000,1.08000,1
storm,1.57140,0.27860,2.40000,0.73000,2.80000,1.28000,1
story,2.40000,0.55000,1.75000,0.08000,2.80000,1.28000,1
stove,1.88890,0.03890,1.57140,0.09860,2.60000,1.08000,1
stow,1.44440,0.40560,2.00000,0.33000,1.20000,0.32000,1
stowing,1.42860,0.42140,2.00000,0.33000,1.00000,0.52000,1
straight,2.00000,0.15000,1.16670,0.50330,2.00000,0.48000,1
straightened,1.57140,0.27860,1.60000,0.07000,1.60000,0.08000,1
strain,1.00000,0.85000,2.55560,0.88560,1.60000,0.08000,1
strained,1.00000,0.85000,2.50000,0.83000,1.60000,0.08000,1
strange,1.11110,0.73890,1.71430,0.04430,1.60000,0.08000,1
stranger,1.14290,0.70710,1.40000,0.27000,2.20000,0.68000,1
strangle,1.20000,0.65000,2.87500,1.20500,2.60000,1.08000,1
strapless,2.00000,0.15000,1.40000,0.27000,2.80000,1.28000,1
strapped,1.71430,0.13570,1.40000,0.27000,2.20000,0.68000,1
strategic,2.38460,0.53460,2.00000,0.33000,1.80000,0.28000,1
strategy,2.00000,0.15000,1.75000,0.08000,1.80000,0.28000,1
straw,1.50000,0.35000,1.50000,0.17000,2.60000,1.08000,1
stray,1.00000,0.85000,1.75000,0.08000,1.40000,0.12000,1
streak,1.28570,0.56430,2.20000,0.53000,1.80000,0.28000,1
streaking,1.30000,0.55000,2.62500,0.95500,2.20000,0.68000,1
stream,2.16670,0.31670,1.25000,0.42000,2.60000,1.08000,1
streams,2.14290,0.29290,1.20000,0.47000,2.60000,1.08000,1
street,2.00000,0.15000,1.20000,0.47000,2.60000,1.08000,1
streetcar,1.87500,0.02500,1.50000,0.17000,2.80000,1.28000,1
streets,2.00000,0.15000,1.66670,0.00330,2.80000,1.28000,1
strength,2.55560,0.70560,2.57140,0.90140,2.20000,0.68000,1
strengthen,2.28570,0.43570,2.60000,0.93000,1.40000,0.12000,1
strengthening,2.37500,0.52500,2.33330,0.66330,1.20000,0.32000,1
strenuous,1.42860,0.42140,2.40000,0.73000,2.00000,0.48000,1
stress,1.22220,0.62780,2.57140,0.90140,2.00000,0.48000,1
stressed,1.11110,0.73890,2.57140,0.90140,2.00000,0.48000,1
stresses,1.22220,0.62780,2.85710,1.18710,1.40000,0.12000,1
stressor,1.28570,0.56430,2.00000,0.33000,1.80000,0.28000,1
stretch,1.85710,0.00710,2.40000,0.73000,2.20000,0.68000,1
stretched,1.55560,0.29440,2.14290,0.47290,1.60000,0.08000,1
stretching,1.77780,0.07220,1.85710,0.18710,2.40000,0.88000,1
strict,1.33330,0.51670,1.71430,0.04430,1.40000,0.12000,1
strictly,1.25000,0.60000,1.50000,0.17000,1.00000,0.52000,1
stride,2.11110,0.26110,2.14290,0.47290,1.40000,0.12000,1
strike,1.57140,0.27860,2.40000,0.73000,2.40000,0.88000,1
strikes,1.66670,0.18330,2.25000,0.58000,2.20000,0.68000,1
striking,1.83330,0.01670,2.25000,0.58000,1.40000,0.12000,1
string,1.33330,0.51670,1.00000,0.67000,2.40000,0.88000,1
strings,1.66670,0.18330,1.80000,0.13000,2.40000,0.88000,1
strip,2.00000,0.15000,2.00000,0.33000,2.60000,1.08000,1
stripped,1.44440,0.40560,2.14290,0.47290,2.40000,0.88000,1
strips,1.66670,0.18330,2.14290,0.47290,2.40000,0.88000,1
strode,1.87500,0.02500,2.00000,0.33000,1.00000,0.52000,1
stroke,1.75000,0.10000,2.16670,0.49670,1.60000,0.08000,1
strokes,1.80000,0.05000,2.37500,0.70500,1.80000,0.28000,1
strong,2.12500,0.27500,2.16670,0.49670,2.00000,0.48000,1
stronger,2.00000,0.15000,2.50000,0.83000,1.40000,0.12000,1
strongest,2.44440,0.59440,2.71430,1.04430,1.40000,0.12000,1
strongly,2.00000,0.15000,2.60000,0.93000,1.00000,0.52000,1
struck,1.28570,0.56430,2.20000,0.53000,2.00000,0.48000,1
structural,1.60000,0.25000,1.62500,0.04500,1.00000,0.52000,1
structure,1.77780,0.07220,1.42860,0.24140,1.60000,0.08000,1
structured,1.66670,0.18330,1.42860,0.24140,1.00000,0.52000,1
structures,1.77780,0.07220,1.57140,0.09860,1.40000,0.12000,1
struggle,1.40000,0.45000,2.00000,0.33000,2.20000,0.68000,1
struggling,1.40000,0.45000,2.00000,0.33000,2.20000,0.68000,1
stubborn,1.50000,0.35000,1.75000,0.08000,1.60000,0.08000,1
stuck,1.33330,0.51670,2.00000,0.33000,2.00000,0.48000,1
student,2.25000,0.40000,1.66670,0.00330,2.60000,1.08000,1
students,2.42860,0.57860,1.60000,0.07000,2.40000,0.88000,1
studied,1.77780,0.07220,1.85710,0.18710,1.60000,0.08000,1
studies,1.57140,0.27860,1.40000,0.27000,1.60000,0.08000,1
studio,1.85710,0.00710,1.40000,0.27000,2.40000,0.88000,1
study,2.10000,0.25000,1.87500,0.20500,2.60000,1.08000,1
studying,1.90910,0.05910,2.33330,0.66330,2.20000,0.68000,1
stuff,1.57140,0.27860,1.20000,0.47000,1.80000,0.28000,1
stumble,1.20000,0.65000,2.50000,0.83000,2.40000,0.88000,1
stumbled,1.14290,0.70710,2.20000,0.53000,2.00000,0.48000,1
stupefied,1.16670,0.68330,1.25000,0.42000,1.40000,0.12000,1
stupid,1.00000,0.85000,1.50000,0.17000,1.20000,0.32000,1
sturdy,2.25000,0.40000,1.70000,0.03000,1.40000,0.12000,1
style,2.50000,0.65000,1.75000,0.08000,1.60000,0.08000,1
styles,2.50000,0.65000,1.62500,0.04500,1.40000,0.12000,1
subdivision,1.77780,0.07220,1.57140,0.09860,2.00000,0.48000,1
subject,1.66670,0.18330,1.42860,0.24140,1.80000,0.28000,1
subjected,1.54550,0.30450,2.00000,0.33000,1.00000,0.52000,1
subjective,1.57140,0.27860,1.60000,0.07000,1.00000,0.52000,1
subjects,1.71430,0.13570,1.40000,0.27000,1.60000,0.08000,1
submarine,1.50000,0.35000,1.66670,0.00330,2.80000,1.28000,1
submarines,1.66670,0.18330,1.50000,0.17000,2.80000,1.28000,1
submit,1.33330,0.51670,1.25000,0.42000,2.00000,0.48000,1
submitted,1.40000,0.45000,1.87500,0.20500,1.80000,0.28000,1
subsequent,1.50000,0.35000,1.83330,0.16330,1.00000,0.52000,1
subsequently,1.57140,0.27860,1.40000,0.27000,1.00000,0.52000,1
subsistence,1.44440,0.40560,1.28570,0.38430,1.60000,0.08000,1
substance,1.57140,0.27860,1.40000,0.27000,1.60000,0.08000,1
substances,1.77780,0.07220,1.71430,0.04430,1.60000,0.08000,1
substantial,1.40000,0.45000,1.33330,0.33670,1.00000,0.52000,1
substantially,1.57140,0.27860,1.60000,0.07000,1.00000,0.52000,1
substitute,1.63640,0.21360,1.44440,0.22560,1.60000,0.08000,1
substituted,1.14290,0.70710,1.40000,0.27000,1.20000,0.32000,1
subtle,1.37500,0.47500,1.16670,0.50330,1.20000,0.32000,1
subtlety,1.57140,0.27860,1.20000,0.47000,1.00000,0.52000,1
suburb,1.91670,0.06670,1.70000,0.03000,2.00000,0.48000,1
suburban,1.71430,0.13570,1.40000,0.27000,1.40000,0.12000,1
suburbs,1.57140,0.27860,1.40000,0.27000,1.80000,0.28000,1
subways,1.60000,0.25000,2.12500,0.45500,2.80000,1.28000,1
succeed,2.75000,0.90000,2.00000,0.33000,1.20000,0.32000,1
succeeded,2.77780,0.92780,2.14290,0.47290,1.40000,0.12000,1
success,2.85710,1.00710,1.80000,0.13000,1.40000,0.12000,1
successes,3.00000,1.15000,2.00000,0.33000,1.40000,0.12000,1
successful,2.85710,1.00710,2.20000,0.53000,2.20000,0.68000,1
successfully,2.81820,0.96820,2.33330,0.66330,1.40000,0.12000,1
succession,2.33330,0.48330,1.25000,0.42000,1.00000,0.52000,1
successive,2.00000,0.15000,1.71430,0.04430,1.00000,0.52000,1
successor,2.42860,0.57860,1.40000,0.27000,1.00000,0.52000,1
such,1.60000,0.25000,1.50000,0.17000,1.00000,0.52000,1
sucks,1.50000,0.35000,2.50000,0.83000,2.40000,0.88000,1
sudden,1.42860,0.42140,1.60000,0.07000,1.20000,0.32000,1
suddenly,1.69230,0.15770,2.09090,0.42090,1.40000,0.12000,1
sue,1.40000,0.45000,2.12500,0.45500,2.00000,0.48000,1
suffer,1.37500,0.47500,1.83330,0.16330,2.00000,0.48000,1
suffered,1.00000,0.85000,2.25000,0.58000,1.60000,0.08000,1
suffering,1.28570,0.56430,2.00000,0.33000,2.20000,0.68000,1
sufficient,2.10000,0.25000,1.25000,0.42000,1.20000,0.32000,1
sufficiently,1.66670,0.18330,1.00000,0.67000,1.20000,0.32000,1
suffocate,1.28570,0.56430,2.40000,0.73000,2.80000,1.28000,1
sugar,2.42860,0.57860,1.60000,0.07000,2.80000,1.28000,1
suggest,1.75000,0.10000,1.66670,0.00330,1.20000,0.32000,1
suggested,2.00000,0.15000,1.83330,0.16330,1.20000,0.32000,1
suggesting,2.22220,0.37220,1.85710,0.18710,1.40000,0.12000,1
suggestions,1.71430,0.13570,1.40000,0.27000,1.40000,0.12000,1
suggests,1.75000,0.10000,1.33330,0.33670,1.20000,0.32000,1
suicidal,1.57140,0.27860,2.00000,0.33000,2.60000,1.08000,1
suicide,1.22220,0.62780,2.57140,0.90140,2.20000,0.68000,1
suit,1.77780,0.07220,1.42860,0.24140,2.80000,1.28000,1
suitable,2.00000,0.15000,1.28570,0.38430,1.20000,0.32000,1
suitcase,1.66670,0.18330,1.25000,0.42000,2.60000,1.08000,1
suite,2.14290,0.29290,1.00000,0.67000,2.20000,0.68000,1
suited,1.80000,0.05000,1.62500,0.04500,1.00000,0.52000,1
suits,1.66670,0.18330,1.42860,0.24140,2.40000,0.88000,1
sulk,1.11110,0.73890,1.57140,0.09860,2.60000,1.08000,1
sum,1.62500,0.22500,1.33330,0.33670,1.80000,0.28000,1
summaries,1.66670,0.18330,1.42860,0.24140,1.80000,0.28000,1
summary,1.57140,0.27860,1.20000,0.47000,2.00000,0.48000,1
summer,3.00000,1.15000,1.60000,0.07000,2.00000,0.48000,1
summers,3.00000,1.15000,1.75000,0.08000,2.40000,0.88000,1
summit,1.57140,0.27860,1.20000,0.47000,1.00000,0.52000,1
summoned,1.66670,0.18330,2.20000,0.53000,1.60000,0.08000,1
summons,1.50000,0.35000,1.83330,0.16330,1.60000,0.08000,1
sums,1.55560,0.29440,1.28570,0.38430,1.40000,0.12000,1
sun,2.33330,0.48330,1.71430,0.04430,2.60000,1.08000,1
sunday,2.50000,0.65000,1.33330,0.33670,2.20000,0.68000,1
sung,2.12500,0.27500,2.00000,0.33000,1.20000,0.32000,1
sunglasses,2.40000,0.55000,1.37500,0.29500,2.80000,1.28000,1
sunlight,2.50000,0.65000,1.33330,0.33670,2.60000,1.08000,1
sunny,2.66670,0.81670,1.75000,0.08000,2.60000,1.08000,1
sunrise,2.88890,1.03890,2.00000,0.33000,2.60000,1.08000,1
sunset,2.71430,0.86430,2.00000,0.33000,2.60000,1.08000,1
superb,2.57140,0.72140,1.20000,0.47000,1.20000,0.32000,1
superintendent,1.80000,0.05000,1.75000,0.08000,2.40000,0.88000,1
superior,2.00000,0.15000,1.85710,0.18710,1.80000,0.28000,1
superiority,1.77780,0.07220,1.85710,0.18710,1.40000,0.12000,1
supernatural,2.30000,0.45000,2.12500,0.45500,2.80000,1.28000,1
supervision,1.40000,0.45000,1.00000,0.67000,1.80000,0.28000,1
supper,2.60000,0.75000,1.00000,0.67000,2.60000,1.08000,1
supplement,1.66670,0.18330,1.00000,0.67000,1.40000,0.12000,1
supplied,2.16670,0.31670,2.00000,0.33000,1.60000,0.08000,1
supplies,1.87500,0.02500,1.50000,0.17000,1.80000,0.28000,1
supply,1.85710,0.00710,1.20000,0.47000,1.80000,0.28000,1
supplying,2.00000,0.15000,1.85710,0.18710,1.40000,0.12000,1
support,2.57140,0.72140,1.60000,0.07000,2.00000,0.48000,1
supported,2.57140,0.72140,1.60000,0.07000,1.40000,0.12000,1
supporting,2.70000,0.85000,2.37500,0.70500,1.80000,0.28000,1
supports,2.54550,0.69550,2.00000,0.33000,1.20000,0.32000,1
suppose,1.42860,0.42140,1.40000,0.27000,1.00000,0.52000,1
supposed,1.50000,0.35000,1.75000,0.08000,1.00000,0.52000,1
supposedly,1.28570,0.56430,1.20000,0.47000,1.00000,0.52000,1
supreme,2.33330,0.48330,2.00000,0.33000,2.00000,0.48000,1
sure,2.10000,0.25000,1.75000,0.08000,1.20000,0.32000,1
surely,2.33330,0.48330,1.70000,0.03000,1.00000,0.52000,1
surer,1.88890,0.03890,1.57140,0.09860,1.00000,0.52000,1
surface,1.55560,0.29440,1.57140,0.09860,1.80000,0.28000,1
surfaces,1.66670,0.18330,1.42860,0.24140,1.60000,0.08000,1
surgeon,1.87500,0.02500,1.33330,0.33670,2.40000,0.88000,1
surplus,2.36360,0.51360,1.77780,0.10780,1.40000,0.12000,1
surprise,2.85710,1.00710,2.60000,0.93000,1.80000,0.28000,1
surprised,2.85710,1.00710,2.80000,1.13000,1.40000,0.12000,1
surprising,2.75000,0.90000,2.66670,0.99670,1.40000,0.12000,1
surprisingly,2.33330,0.48330,2.50000,0.83000,1.20000,0.32000,1
surrender,1.33330,0.51670,1.50000,0.17000,2.00000,0.48000,1
surrounded,1.40000,0.45000,1.62500,0.04500,2.20000,0.68000,1
surrounding,1.87500,0.02500,1.50000,0.17000,1.60000,0.08000,1
survey,1.28570,0.56430,1.60000,0.07000,2.20000,0.68000,1
surveys,1.44440,0.40560,1.57140,0.09860,2.20000,0.68000,1
survival,2.71430,0.86430,1.80000,0.13000,2.00000,0.48000,1
survive,2.66670,0.81670,2.00000,0.33000,1.60000,0.08000,1
survived,2.40000,0.55000,1.66670,0.00330,1.40000,0.12000,1
surviving,2.71430,0.86430,2.20000,0.53000,1.20000,0.32000,1
survivor,2.45450,0.60450,2.11110,0.44110,1.80000,0.28000,1
survivors,2.42860,0.57860,2.20000,0.53000,1.60000,0.08000,1
suspect,1.12500,0.72500,1.83330,0.16330,2.40000,0.88000,1
suspected,1.28570,0.56430,1.60000,0.07000,1.60000,0.08000,1
suspended,1.08330,0.76670,2.00000,0.33000,1.40000,0.12000,1
suspension,1.14290,0.70710,2.00000,0.33000,1.60000,0.08000,1
suspicion,1.14290,0.70710,1.60000,0.07000,1.60000,0.08000,1
suspicious,1.22220,0.62780,2.14290,0.47290,1.80000,0.28000,1
sustain,1.71430,0.13570,1.60000,0.07000,1.00000,0.52000,1
sustained,1.77780,0.07220,1.42860,0.24140,1.40000,0.12000,1
swallow,1.85710,0.00710,1.80000,0.13000,2.20000,0.68000,1
swallowed,1.55560,0.29440,1.57140,0.09860,2.20000,0.68000,1
swear,1.57140,0.27860,2.60000,0.93000,2.00000,0.48000,1
sweat,1.63640,0.21360,2.33330,0.66330,2.60000,1.08000,1
sweep,1.16670,0.68330,1.75000,0.08000,2.60000,1.08000,1
sweeping,1.77780,0.07220,2.14290,0.47290,2.60000,1.08000,1
sweet,2.71430,0.86430,1.40000,0.27000,2.40000,0.88000,1
swelling,1.40000,0.45000,2.37500,0.70500,2.80000,1.28000,1
swept,1.62500,0.22500,1.66670,0.00330,2.60000,1.08000,1
swift,1.71430,0.13570,2.20000,0.53000,1.20000,0.32000,1
swiftly,2.30770,0.45770,2.63640,0.96640,1.20000,0.32000,1
swim,2.60000,0.75000,2.25000,0.58000,2.60000,1.08000,1
swimmer,2.25000,0.40000,2.00000,0.33000,2.80000,1.28000,1
swimming,2.33330,0.48330,2.00000,0.33000,2.80000,1.28000,1
swing,2.28570,0.43570,2.20000,0.53000,2.60000,1.08000,1
swinging,2.40000,0.55000,2.62500,0.95500,2.60000,1.08000,1
swishing,1.33330,0.51670,1.75000,0.08000,1.20000,0.32000,1
swiss,1.57140,0.27860,1.40000,0.27000,1.20000,0.32000,1
switch,1.57140,0.27860,1.60000,0.07000,1.60000,0.08000,1
switched,1.62500,0.22500,1.66670,0.00330,1.40000,0.12000,1
switches,1.75000,0.10000,2.00000,0.33000,1.20000,0.32000,1
switzerland,2.33330,0.48330,1.85710,0.18710,2.20000,0.68000,1
swollen,1.14290,0.70710,1.60000,0.07000,2.60000,1.08000,1
swore,1.12500,0.72500,2.50000,0.83000,1.80000,0.28000,1
swung,1.57140,0.27860,1.80000,0.13000,1.00000,0.52000,1
symbol,1.77780,0.07220,1.14290,0.52710,2.00000,0.48000,1
symbolic,1.88890,0.03890,1.28570,0.38430,1.80000,0.28000,1
symbolized,1.88890,0.03890,1.71430,0.04430,1.20000,0.32000,1
symbols,1.57140,0.27860,1.20000,0.47000,2.20000,0.68000,1
sympathetic,2.14290,0.29290,1.40000,0.27000,1.40000,0.12000,1
sympathy,2.30000,0.45000,1.50000,0.17000,1.40000,0.12000,1
symphony,2.33330,0.48330,1.85710,0.18710,1.80000,0.28000,1
symptoms,1.22220,0.62780,1.71430,0.04430,1.60000,0.08000,1
synthesis,1.75000,0.10000,2.00000,0.33000,1.00000,0.52000,1
synthetic,1.33330,0.51670,1.57140,0.09860,1.00000,0.52000,1
system,1.57140,0.27860,1.40000,0.27000,1.40000,0.12000,1
systematic,1.42860,0.42140,1.40000,0.27000,1.00000,0.52000,1
systematically,1.33330,0.51670,1.50000,0.17000,1.00000,0.52000,1
systems,1.25000,0.60000,1.83330,0.16330,1.40000,0.12000,1
tab,1.66670,0.18330,1.50000,0.17000,2.00000,0.48000,1
table,2.00000,0.15000,1.33330,0.33670,2.60000,1.08000,1
tables,1.77780,0.07220,1.42860,0.24140,2.60000,1.08000,1
tackle,1.55560,0.29440,2.00000,0.33000,2.40000,0.88000,1
tacky,1.12500,0.72500,1.66670,0.00330,1.60000,0.08000,1
tactics,1.75000,0.10000,1.83330,0.16330,1.20000,0.32000,1
tactless,1.20000,0.65000,1.50000,0.17000,1.20000,0.32000,1
tail,1.77780,0.07220,1.71430,0.04430,2.60000,1.08000,1
take,1.60000,0.25000,1.33330,0.33670,1.80000,0.28000,1
taken,1.55560,0.29440,1.85710,0.18710,1.80000,0.28000,1
takes,1.57140,0.27860,1.80000,0.13000,1.80000,0.28000,1
taking,1.71430,0.13570,1.60000,0.07000,1.80000,0.28000,1
tale,2.30000,0.45000,2.00000,0.33000,2.20000,0.68000,1
talent,2.66670,0.81670,1.57140,0.09860,1.80000,0.28000,1
talents,2.66670,0.81670,2.00000,0.33000,1.80000,0.28000,1
tales,2.20000,0.35000,1.62500,0.04500,1.60000,0.08000,1
talk,2.40000,0.55000,2.00000,0.33000,2.20000,0.68000,1
talked,2.40000,0.55000,1.33330,0.33670,2.00000,0.48000,1
talking,2.50000,0.65000,1.75000,0.08000,2.40000,0.88000,1
talks,2.50000,0.65000,2.50000,0.83000,1.80000,0.28000,1
tall,2.37500,0.52500,1.50000,0.17000,2.80000,1.28000,1
tangible,1.57140,0.27860,1.80000,0.13000,1.40000,0.12000,1
tank,1.33330,0.51670,1.42860,0.24140,2.60000,1.08000,1
tanks,1.37500,0.47500,1.50000,0.17000,2.60000,1.08000,1
tantalizing,2.00000,0.15000,2.00000,0.33000,1.00000,0.52000,1
tap,1.60000,0.25000,1.62500,0.04500,2.20000,0.68000,1
tape,1.90910,0.05910,1.66670,0.00330,2.60000,1.08000,1
tar,1.57140,0.27860,1.40000,0.27000,2.60000,1.08000,1
target,1.63640,0.21360,2.11110,0.44110,3.00000,1.48000,1
targeted,1.75000,0.10000,2.16670,0.49670,1.80000,0.28000,1
targets,1.57140,0.27860,2.00000,0.33000,2.60000,1.08000,1
tarried,1.54550,0.30450,1.88890,0.21890,1.00000,0.52000,1
task,2.15380,0.30380,2.09090,0.42090,1.80000,0.28000,1
tasks,2.00000,0.15000,1.75000,0.08000,1.80000,0.28000,1
taste,2.10000,0.25000,2.37500,0.70500,2.20000,0.68000,1
tasted,2.20000,0.35000,2.37500,0.70500,2.20000,0.68000,1
tastes,2.22220,0.37220,2.14290,0.47290,2.20000,0.68000,1
tattoo,1.58330,0.26670,2.30000,0.63000,3.00000,1.48000,1
taught,1.87500,0.02500,2.00000,0.33000,1.60000,0.08000,1
tax,1.12500,0.72500,1.83330,0.16330,2.20000,0.68000,1
taxation,1.00000,0.85000,2.00000,0.33000,1.40000,0.12000,1
taxed,1.00000,0.85000,1.80000,0.13000,1.80000,0.28000,1
taxes,1.00000,0.85000,1.60000,0.07000,1.80000,0.28000,1
taxi,1.63640,0.21360,1.77780,0.10780,3.00000,1.48000,1
taxpayer,1.22220,0.62780,1.42860,0.24140,2.20000,0.68000,1
taxpayers,1.12500,0.72500,1.50000,0.17000,2.20000,0.68000,1
tea,2.50000,0.65000,1.62500,0.04500,3.00000,1.48000,1
teach,2.37500,0.52500,2.50000,0.83000,1.80000,0.28000,1
teacher,2.50000,0.65000,2.50000,0.83000,3.00000,1.48000,1
teachers,2.00000,0.15000,2.25000,0.58000,3.00000,1.48000,1
teaches,2.37500,0.52500,2.50000,0.83000,1.80000,0.28000,1
teaching,2.33330,0.48330,2.60000,0.93000,2.20000,0.68000,1
team,3.00000,1.15000,2.50000,0.83000,3.00000,1.48000,1
teams,2.11110,0.26110,2.14290,0.47290,3.00000,1.48000,1
tear,1.12500,0.72500,2.50000,0.83000,2.80000,1.28000,1
tears,1.15380,0.69620,2.41670,0.74670,2.80000,1.28000,1
technical,1.25000,0.60000,1.66670,0.00330,1.20000,0.32000,1
technicians,1.37500,0.47500,1.66670,0.00330,2.20000,0.68000,1
technique,1.50000,0.35000,1.75000,0.08000,1.60000,0.08000,1
techniques,1.50000,0.35000,1.83330,0.16330,1.60000,0.08000,1
technological,1.60000,0.25000,1.75000,0.08000,1.40000,0.12000,1
technology,1.87500,0.02500,1.66670,0.00330,2.20000,0.68000,1
teen-agers,2.30000,0.45000,2.50000,0.83000,3.00000,1.48000,1
teeth,2.12500,0.27500,2.00000,0.33000,3.00000,1.48000,1
telegraph,2.16670,0.31670,1.90000,0.23000,2.00000,0.48000,1
telephone,2.14290,0.29290,2.40000,0.73000,3.00000,1.48000,1
telephoned,2.00000,0.15000,2.25000,0.58000,1.80000,0.28000,1
television,2.37500,0.52500,2.66670,0.99670,3.00000,1.48000,1
tell,2.00000,0.15000,1.88890,0.21890,1.40000,0.12000,1
